site,year,block,plot,pd,pd_fac,rate,sample_date_standcounts,seedling_n,sample_date_groundcover,sp1_gc,sp2_gc,sp3_gc,canopy_cover,sample_date_anthesis,sp1,sp2,sp3,rye_g,weed_g,LRR_weeds,RCI_weeds,rye_kg,weed_kg,GDD_greenup,GDD_anthesis,soil_n,soil_pH,soil_p,soil_OM,
NY,2022,2,6.5,oct21,2,0,11/16/21,0,5/9/22,-,na,na,0.04,5/31/22,grass,CHEAL,bedstraw,0,5.9,0,0,0,236,,,28.6895,5.38,37,4.51,
NY,2022,2,6.4,nov4,3,0,12/3/21,0,5/9/22,daisy,grass,na,0.6,5/31/22,daisy,grass,na,0,12.8,0,0,0,512,,,31.193,5.26,48,4.62,
NY,2022,3,1.8,sep30 ,1,0,10/21/21,0,5/9/22,MELAL,CIRAR,grass,13.79,5/31/22,MELAL,grass,CIRAR,0,77.2,0,0,0,3088,,,48.324,5.16,39,3.87,
NY,2022,3,4.7,oct21,2,0,11/16/21,0,5/9/22,grass,golden rod,na,1.57,5/31/22,grass goldenrod,CHEAL,na,0,11.5,0,0,0,460,,,28.6895,5.38,37,4.51,
NY,2022,3,5.9,nov4,3,0,12/3/21,2,5/9/22,golden rod,TAROF,grass,4.54,5/31/22,grass 1,grass 2,goldenrod,0,22.1,0,0,0,884,,,31.193,5.26,48,4.62,
NY,2022,2,3.4,nov4,3,15,12/3/21,4,5/9/22,bedstraw,TAROF,DAUCA,14.44,5/31/22,bedstraw,TAROF,DAUCA,26.6,24,-2.079441542,0.875,1064,960,,,31.193,5.26,48,4.62,
NY,2022,2,4.6,sep30 ,1,15,10/21/21,21,5/9/22,DAUCA,TAROF,grass,43.2,5/31/22,grass,aster,DAUCA,76.7,30.7,0.135270826,-0.144846797,3068,1228,,,48.324,5.16,39,3.87,
NY,2022,2,3.5,oct21,2,15,11/16/21,15,5/9/22,TAROF,na,na,17.18,5/31/22,chamomile,bedstraw,na,68.9,5,0.141970261,-0.152542373,2756,200,,,28.6895,5.38,37,4.51,
NY,2022,1,2.1,nov4,3,15,12/3/21,6,5/9/22,grass,baby broadleaves,na,13.62,5/31/22,grass,ragweed,clover,38.7,15.5,0.179727522,-0.196891192,1548,620,,,31.193,5.26,48,4.62,
NY,2022,3,3.9,nov4,3,15,12/3/21,3,5/9/22,grass ,TAROF,na,18.97,5/31/22,TAROF,grass,na,52.9,14.8,0.285417066,-0.330316742,2116,592,,,31.193,5.26,48,4.62,
NY,2022,1,2.3,oct21,2,15,11/16/21,14,5/9/22,golden rod,grass,na,24.53,5/31/22,grass,GLEHE,na,86.2,8.4,0.405465108,-0.5,3448,336,,,28.6895,5.38,37,4.51,
NY,2022,3,5.7,oct21,2,15,11/16/21,13,5/9/22,grass 1 ,na,na,9.27,5/31/22,grass,bedstraw,clover,44.7,5.4,0.425551867,-0.530434783,1788,216,,,28.6895,5.38,37,4.51,
NY,2022,1,3.2,sep30 ,1,15,10/21/21,6,5/9/22,TAROF,chamomile,na,22.92,5/31/22,grass 1,TAROF,DAUCA,49.5,14,0.488352768,-0.62962963,1980,560,,,48.324,5.16,39,3.87,
NY,2022,3,6.8,sep30 ,1,15,10/21/21,8,5/9/22,grass,VIOAR?,na,38.15,5/31/22,VIOAR?,grass,bedstraw,88.7,8.1,0.639259851,-0.89507772,3548,324,,,48.324,5.16,39,3.87,
NY,2022,1,6.2,sep30 ,1,30,10/21/21,18,5/9/22,grass 1 ,na,na,58.05,5/31/22,na,na,na,150.6,na,na,na,6024,na,,,48.324,5.16,39,3.87,
NY,2022,1,6.3,oct21,2,30,11/16/21,27,5/9/22,grass,na,na,28.63,5/31/22,na,na,na,111.8,na,na,na,4472,na,,,28.6895,5.38,37,4.51,
NY,2022,2,2.4,nov4,3,30,12/3/21,1,5/9/22,grass 1 ,na,na,11.13,5/31/22,timothy grass,grass,na,47.9,16.6,-0.352220594,0.296875,1916,664,,,31.193,5.26,48,4.62,
NY,2022,2,5.5,oct21,2,30,11/16/21,22,5/9/22,grass,na,na,22.17,5/31/22,grass,na,na,82,7.5,-0.316337328,0.271186441,3280,300,,,28.6895,5.38,37,4.51,
NY,2022,3,1.7,oct21,2,30,11/16/21,30,5/9/22,grass,na,na,24.86,5/31/22,grass,na,na,90,7.5,0.298492989,-0.347826087,3600,300,,,28.6895,5.38,37,4.51,
NY,2022,3,4.9,nov4,3,30,12/3/21,3,5/9/22,TAROF,golden rod,grass,14.17,5/31/22,golden rod,TAROF,grass,46,11.7,0.385662481,-0.470588235,1840,468,,,31.193,5.26,48,4.62,
NY,2022,1,3.1,nov4,3,30,12/3/21,2,5/9/22,grass,broadleaf,na,22.89,5/31/22,grass,ragweed,bedstraw,89.3,9.2,0.420889578,-0.523316062,3572,368,,,31.193,5.26,48,4.62,
NY,2022,2,5.6,sep30 ,1,30,10/21/21,22,5/9/22,grass 1 ,TAROF,na,48.72,5/31/22,bedstraw,strawberries,plantain,146.3,14.1,0.474519878,-0.60724234,5852,564,,,48.324,5.16,39,3.87,
NY,2022,3,3.8,sep30 ,1,30,10/21/21,33,5/9/22,TAROF,golden rod,na,58.12,5/31/22,goldenrod,bedstraw,TAROF,139.5,14.3,0.595956996,-0.814766839,5580,572,,,48.324,5.16,39,3.87,
NY,2022,2,5.4,nov4,3,60,12/3/21,10,5/9/22,BARVU,TAROF,grass,32.32,5/31/22,na,na,na,35.9,na,na,na,1436,na,,,31.193,5.26,48,4.62,
NY,2022,2,2.5,oct21,2,60,11/16/21,52,5/9/22,-,na,na,26.35,5/31/22,TRFRE,CIRAR,grass,83.5,4.9,0.156569061,-0.169491525,3340,196,,,28.6895,5.38,37,4.51,
NY,2022,3,2.9,nov4,3,60,12/3/21,7,5/9/22,TAROF,golden rod,na,29.33,5/31/22,TAROF,goldenrod,bedstraw,77.4,15.6,0.257829109,-0.294117647,3096,624,,,31.193,5.26,48,4.62,
NY,2022,2,2.6,sep30 ,1,60,10/21/21,26,5/9/22,TRFRE,grass,na,50.87,5/31/22,TRFRE,bedstraw,grass,131.5,20.4,0.358900877,-0.431754875,5260,816,,,48.324,5.16,39,3.87,
NY,2022,3,2.7,oct21,2,60,11/16/21,54,5/9/22,CIRAR,grass,na,26.93,5/31/22,CIRAR,grass,na,77.3,4.8,0.459074559,-0.582608696,3092,192,,,28.6895,5.38,37,4.51,
NY,2022,3,5.8,sep30 ,1,60,10/21/21,36,5/9/22,TAROF,chamomile,dock,61.54,5/31/22,TAROF,dock,chamomile,118.3,24.4,0.521134993,-0.683937824,4732,976,,,48.324,5.16,39,3.87,
NY,2022,1,5.3,oct21,2,60,11/16/21,41,5/9/22,grass 1 ,na,na,26.64,5/31/22,grass,na,na,93.2,4.8,0.538996501,-0.714285714,3728,192,,,28.6895,5.38,37,4.51,
NY,2022,1,5.2,sep30 ,1,60,10/21/21,9,5/9/22,grass,chamomile,na,8.98,5/31/22,grass,chamomile,na,38.8,10.6,0.542078167,-0.71957672,1552,424,,,48.324,5.16,39,3.87,
NY,2022,1,1.1,nov4,3,60,12/3/21,13,5/9/22,grass 1 ,grass 2,na,27.33,5/31/22,grass,CHEAL,na,73.3,0,0.693147181,-1,2932,0,,,31.193,5.26,48,4.62,
NY,2022,2,4.4,nov4,3,90,12/3/21,8,5/9/22,TAROF,forget-me-not,na,17.52,5/31/22,TAROF,aster,na,45.8,17.2,-0.421213465,0.34375,1832,688,,,31.193,5.26,48,4.62,
NY,2022,1,4.1,nov4,3,90,12/3/21,16,5/9/22,CIRAR,grass,na,37.2,5/31/22,grass 1,grass 2,aster,97.2,21.3,-0.109398594,0.103626943,3888,852,,,31.193,5.26,48,4.62,
NY,2022,3,6.9,nov4,3,90,12/3/21,14,5/9/22,golden rod,na,na,32.32,5/31/22,goldenrod,grass,TAROF,70.5,18.1,0.166357706,-0.180995475,2820,724,,,31.193,5.26,48,4.62,
NY,2022,2,4.5,oct21,2,90,11/16/21,80,5/9/22,TAROF,grass,na,25.06,5/31/22,na,na,na,99.3,4.6,0.199128675,-0.220338983,3972,184,,,28.6895,5.38,37,4.51,
NY,2022,1,2.2,sep30 ,1,90,10/21/21,48,5/9/22,grass 1 ,grass 2,na,60.1,5/31/22,orchard grass,fescue,ragweed,134.5,26.9,0.253369927,-0.288359788,5380,1076,,,48.324,5.16,39,3.87,
NY,2022,3,6.7,oct21,2,90,11/16/21,97,5/9/22,grass,TAROF,na,47.79,5/31/22,TAROF,grass,na,140.1,7,0.330241687,-0.391304348,5604,280,,,28.6895,5.38,37,4.51,
NY,2022,1,1.3,oct21,2,90,11/16/21,74,5/9/22,dock,chamomile,na,36.13,5/31/22,DAUCA,TAROF,grass 1,103.1,5.6,0.510825624,-0.666666667,4124,224,,,28.6895,5.38,37,4.51,
NY,2022,3,2.8,sep30 ,1,90,10/21/21,57,5/9/22,TAROF,na,na,73.06,5/31/22,TAROF,CIRAR,bedstraw,143.5,20.2,0.552931768,-0.738341969,5740,808,,,48.324,5.16,39,3.87,
NY,2022,2,3.6,sep30 ,1,90,10/21/21,36,5/9/22,TAROF,grass,bedstraw,55.67,5/31/22,grass,bedstraw,TAROF,167.2,9.3,0.554429261,-0.740947075,6688,372,,,48.324,5.16,39,3.87,
NY,2022,2,1.5,oct21,2,120,11/16/21,76,5/9/22,grass 1 ,na,na,27.98,5/31/22,grass,ragweed,na,80.7,6,-0.017094433,0.016949153,3228,240,,,28.6895,5.38,37,4.51,
NY,2022,2,1.4,nov4,3,120,12/3/21,5,5/9/22,grass,CIRAR,na,15.14,5/31/22,grass,CIRAR,TAROF,44.6,12.7,0.00778214,-0.0078125,1784,508,,,31.193,5.26,48,4.62,
NY,2022,3,3.7,oct21,2,120,11/16/21,108,5/9/22,grass 1 ,TAROF,na,39.63,5/31/22,TAROF,na,na,115,6.7,0.348818072,-0.417391304,4600,268,,,28.6895,5.38,37,4.51,
NY,2022,1,4.3,oct21,2,120,11/16/21,86,5/9/22,TAROF,grass,na,38.72,5/31/22,TAROF,na,na,122.6,8.5,0.40148896,-0.494047619,4904,340,,,28.6895,5.38,37,4.51,
NY,2022,1,5.1,nov4,3,120,12/3/21,6,5/9/22,TAROF,grass,na,12.87,5/31/22,grass,TAROF,bedstraw,68.4,7.5,0.477102723,-0.611398964,2736,300,,,31.193,5.26,48,4.62,
NY,2022,2,1.6,sep30 ,1,120,10/21/21,59,5/9/22,grass 1 ,LOTCO,na,61.59,5/31/22,grass,LOTCO,na,150.6,13.1,0.491702431,-0.635097493,6024,524,,,48.324,5.16,39,3.87,
NY,2022,3,1.9,nov4,3,120,12/3/21,12,5/9/22,CIRAR,na,na,22.29,5/31/22,CIRAR,aster,na,72.2,7.7,0.501734652,-0.65158371,2888,308,,,31.193,5.26,48,4.62,
NY,2022,1,1.2,sep30 ,1,120,10/21/21,89,5/9/22,-,na,na,70.59,5/31/22,grass,bedstraw,oxalis,205.2,7,0.595983432,-0.814814815,8208,280,,,48.324,5.16,39,3.87,
NY,2022,3,4.8,sep30 ,1,120,10/21/21,83,5/9/22,grass,na,na,62.76,5/31/22,grass,bedstraw,na,166.3,6.3,0.651488264,-0.918393782,6652,252,,,48.324,5.16,39,3.87,
NY,2023,1,601,9/30/22,1,0,10/19/22,0,na,VER_sp,STEME,VIOAR,23.36,na,Lambs Quarters,VIOAR,STEME,0,74.2,0,0,0,2968,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,1,602,10/25/22,3,0,11/16/22,0,na,VIOAR,na,na,0.15,na,VIOAR,Lambs Quarters,Clover,0,0.5,0,0,0,20,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,1,403,10/12/22,2,0,10/31/22,0,na,STEME,VIOAR,na,3.92,na,VIOAR,STEME,na,0,44.1,0,0,0,1764,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,2,204,10/25/22,3,0,11/16/22,0,na,VIOAR,na,na,0.23,na,VIOAR,Lambs Quarters,na,0,2,0,0,0,80,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,2,605,10/12/22,2,0,10/31/22,0,na,VIOAR,na,na,0.76,na,VIOAR,na,na,0,6.9,0,0,0,276,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,2,106,9/30/22,1,0,10/19/22,0,na,STEME,VIOAR,na,18.04,na,CAPBP,VIOAR,STEME,0,57.7,0,0,0,2308,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,3,207,10/25/22,3,0,11/16/22,0,na,STEME,na,na,0.33,na,VIOAR,Lambs Quarters,STEME,0,8.6,0,0,0,344,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,3,508,10/12/22,2,0,10/31/22,0,na,STEME,VER_sp,na,1.57,na,Lambs Quarters,Field Chamomile,VER_sp,0,29.8,0,0,0,1192,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,3,109,9/30/22,1,0,10/19/22,0,na,VER_sp,STEME,VIOAR,15.5,na,STEME,VIOAR,na,0,69.8,0,0,0,2792,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,3,307,10/25/22,3,15,11/16/22,19,na,VIOAR,na,na,28.77,na,STEME,VIOAR,na,78.7,2.7,0.522386446,-0.686046512,3148,108,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,2,406,9/30/22,1,15,10/19/22,12,na,VER_sp,STEME,na,50,na,STEME,VIOAR,na,133.1,16,0.54389494,-0.72270364,5324,640,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,3,409,9/30/22,1,15,10/19/22,15,na,STEME,VER_sp,na,67.61,na,STEME,VIOAR,VER_sp,190.4,18.3,0.552632806,-0.73782235,7616,732,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,1,301,9/30/22,1,15,10/19/22,10,na,VER_sp,STEME,VIOAR,55.2,na,VER_sp,STEME,VIOAR,100,16.9,0.572242701,-0.772237197,4000,676,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,1,102,10/25/22,3,15,11/16/22,22,na,STEME,na,na,31.91,na,STEME,VIOAR,na,73.4,0.1,0.587786665,-0.8,2936,4,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,3,208,10/12/22,2,15,10/31/22,11,na,STEME,na,na,36.35,na,VIOAR,STEME,na,99.3,3.5,0.632627419,-0.882550336,3972,140,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,1,303,10/12/22,2,15,10/31/22,10,na,STEME,VIOAR,na,29.49,na,CAPBP,STEME,VIOAR,91.8,4.2,0.644357016,-0.904761905,3672,168,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,2,604,10/25/22,3,15,11/16/22,21,na,na,na,na,29.61,na,na,na,na,79,0,0.693147181,-1,3160,0,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,2,405,10/12/22,2,15,10/31/22,11,na,VIOAR,na,na,28.02,na,VER_sp,Lambs Quarters,na,105.8,0,0.693147181,-1,4232,0,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,2,606,9/30/22,1,25,10/19/22,7,na,STEME,VER_sp,VIOAR,28.03,na,STEME,VER_sp,VIOAR,120.2,24.4,0.455602333,-0.57712305,4808,976,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,2,305,10/12/22,2,25,10/31/22,24,na,VER_sp,VIOAR,STEME,42.72,na,STEME,VIOAR,na,115.7,1.6,0.56991454,-0.768115942,4628,64,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,2,404,10/25/22,3,25,11/16/22,17,na,VIOAR,na,na,23.05,na,VIOAR,na,na,61.2,0.4,0.587786665,-0.8,2448,16,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,1,101,9/30/22,1,25,10/19/22,25,na,STEME,VIOAR,na,56.01,na,STEME,na,na,133.3,13.8,0.595543267,-0.814016173,5332,552,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,3,309,9/30/22,1,25,10/19/22,26,na,STEME,VIOAR,na,67.94,na,STEME,VIOAR,na,180.3,10.4,0.615727582,-0.851002865,7212,416,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,3,507,10/25/22,3,25,11/16/22,34,na,STEME,na,na,34.49,na,STEME,na,na,101.1,1.1,0.627057069,-0.872093023,4044,44,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,1,103,10/12/22,2,25,10/31/22,15,na,STEME,na,na,35.4,na,STEME,na,na,89.2,1.7,0.673684631,-0.961451247,3568,68,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,3,608,10/12/22,2,25,10/31/22,15,na,VIOAR,na,na,38.49,na,VIOAR,na,na,129.4,0.5,0.684722531,-0.983221477,5176,20,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,1,502,10/25/22,3,25,11/16/22,33,na,na,na,na,29.98,na,na,na,na,66.5,0,0.693147181,-1,2660,0,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,2,104,10/25/22,3,50,11/16/22,59,na,STEME,VIOAR,na,38.92,na,STEME,VIOAR,na,89.5,0.9,0.438254931,-0.55,3580,36,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,3,209,9/30/22,1,50,10/19/22,39,na,STEME,VIOAR,na,80.75,na,VIOAR,STEME,na,245.9,29,0.460286079,-0.584527221,9836,1160,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,3,107,10/25/22,3,50,11/16/22,61,na,STEME,VIOAR,na,38.77,na,VIOAR,STEME,na,79.9,3.4,0.472906389,-0.604651163,3196,136,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,2,105,10/12/22,2,50,10/31/22,25,na,STEME,VIOAR,na,40.39,na,STEME,VIOAR,na,97.4,2.5,0.493281314,-0.637681159,3896,100,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,2,206,9/30/22,1,50,10/19/22,35,na,STEME,VIOAR,na,65.53,na,VIOAR,STEME,na,159.6,19.3,0.510132142,-0.665511265,6384,772,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,3,408,10/12/22,2,50,10/31/22,39,na,STEME,VIOAR,na,50.86,na,STEME,VIOAR,na,119.9,7,0.568207726,-0.765100671,4796,280,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,1,501,9/30/22,1,50,10/19/22,37,na,STEME,VIOAR,na,58.7,na,STEME,VIOAR,na,147.9,6.4,0.649062907,-0.913746631,5916,256,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,1,503,10/12/22,2,50,10/31/22,38,na,VIOAR,STEME,na,42.58,na,VIOAR,STEME,na,90.7,1.2,0.679448336,-0.972789116,3628,48,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,1,402,10/25/22,3,50,11/16/22,57,na,VER_sp,na,na,39.17,na,na,na,na,92.2,0,0.693147181,-1,3688,0,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,1,302,10/25/22,3,80,11/16/22,73,na,VER_sp,VIOAR,na,33.26,na,VIOAR,na,na,76.8,0.9,-1.609437912,0.8,3072,36,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,3,407,10/25/22,3,80,11/16/22,78,na,STEME,na,na,47.65,na,STEME,VIOAR,na,97.6,10.1,-0.191667419,0.174418605,3904,404,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,2,306,9/30/22,1,80,10/19/22,58,na,STEME,VIOAR,VER_sp,67.03,na,STEME,VIOAR,na,157.7,19.7,0.505961125,-0.658578856,6308,788,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,3,509,9/30/22,1,80,10/19/22,60,na,STEME,VER_sp,VIOAR,74.76,na,STEME,VIOAR,na,201.2,17.5,0.559206371,-0.749283668,8048,700,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,2,304,10/25/22,3,80,11/16/22,70,na,na,na,na,37.5,na,VER_sp,STEME,na,89.7,0.4,0.587786665,-0.8,3588,16,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,1,401,9/30/22,1,80,10/19/22,56,na,STEME,VER_sp,na,62.91,na,STEME,VIOAR,na,178.9,11.2,0.614675565,-0.849056604,7156,448,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,2,505,10/12/22,2,80,10/31/22,39,na,VIOAR,STEME,na,36.12,na,STEME,na,na,89,1,0.617923759,-0.855072464,3560,40,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,3,108,10/12/22,2,80,10/31/22,51,na,STEME,VIOAR,na,52.02,na,VIOAR,STEME,na,129.3,1.6,0.665934617,-0.946308725,5172,64,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,1,203,10/12/22,2,80,10/31/22,41,na,STEME,VIOAR,na,47.75,na,VIOAR,STEME,na,122.6,2.3,0.666724047,-0.947845805,4904,92,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,2,506,9/30/22,1,105,10/19/22,76,na,STEME,VER_sp,na,69.92,na,VIOAR,STEME,VER_sp,193.9,12.1,0.582380203,-0.790294627,7756,484,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,1,202,10/25/22,3,105,11/16/22,121,na,na,na,na,44.11,na,na,na,na,106.1,0.1,0.587786665,-0.8,4244,4,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,3,609,9/30/22,1,105,10/19/22,75,na,STEME,VER_sp,VIOAR,74.62,na,VER_sp,STEME,VIOAR,210.3,12.8,0.596977032,-0.816618911,8412,512,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,3,308,10/12/22,2,105,10/31/22,77,na,STEME,na,na,44.19,na,STEME,VIOAR,na,122.7,2.1,0.657276554,-0.929530201,4908,84,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,1,201,9/30/22,1,105,10/19/22,88,na,STEME,VIOAR,na,69.63,na,VIOAR,STEME,na,213,4.3,0.663743353,-0.942048518,8520,172,1029.625464,1314.573475,27,6.6,15*,3.92,
NY,2023,2,504,10/25/22,3,105,11/16/22,78,na,na,na,na,38.62,na,STEME,na,na,84.9,0.1,0.667829373,-0.95,3396,4,777.2196632,1062.167674,13.4,6.61,119,3.39,
NY,2023,2,205,10/12/22,2,105,10/31/22,58,na,VIOAR,na,na,40.45,na,VIOAR,na,na,105.1,0.3,0.671168274,-0.956521739,4204,12,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,1,603,10/12/22,2,105,10/31/22,56,na,STEME,na,na,53.67,na,VIOAR,na,na,160.2,0.9,0.68289068,-0.979591837,6408,36,901.3908129,1186.338824,19.15,6.5,121,3.35,
NY,2023,3,607,10/25/22,3,105,11/16/22,110,na,VIOAR,na,na,49.57,na,VIOAR,na,na,126.8,0.1,0.68731626,-0.988372093,5072,4,777.2196632,1062.167674,13.4,6.61,119,3.39,
PA,2022,1,116,oct7,1,0,10/28/21,0,4/11/22,THLAR,CARHI,na,3,10/26/22,LEPCA,VIOAR,CERVU,0,14,0,0,0,560,,,12.8875,5.74,20,2.39,
PA,2022,1,101,oct22,2,0,11/11/21,0,4/11/22,THLAR,CERVU,na,1.56,10/26/22,LEPCA,SETFA,VIOAR,0,7.8,0,0,0,312,,,19.774,5.51,21,2.18,
PA,2022,1,108,nov11,3,0,12/16/21,0,4/11/22,THLAR,na,na,0.74,10/26/22,SETFA,VIOAR,VERAR,0,10.4,0,0,0,416,,,8.8115,5.44,25,2.29,
PA,2022,2,212,oct7,1,0,10/28/21,0,4/11/22,THLAR,VIOAR,CARHI,1.15,10/26/22,VIOAR,LEPCA,ERICA,0,10.6,0,0,0,424,,,12.8875,5.74,20,2.39,
PA,2022,2,218,oct22,2,0,11/11/21,0,4/11/22,CERVU,na,na,0.18,10/26/22,CERVU,SETFA,VIOAR,0,2.7,0,0,0,108,,,19.774,5.51,21,2.18,
PA,2022,2,205,nov11,3,0,12/16/21,0,4/11/22,THLAR,CARHI,na,0.64,10/26/22,SETFA,VERAR,LEPCA,0,5,0,0,0,200,,,8.8115,5.44,25,2.29,
PA,2022,3,308,oct7,1,0,10/28/21,0,4/11/22,THLAR,CARHI,na,7.44,10/26/22,LEPCA,VIOAR,SETFA,0,21,0,0,0,840,,,12.8875,5.74,20,2.39,
PA,2022,3,318,oct22,2,0,11/11/21,0,4/11/22,na,na,na,0,10/26/22,SETFA,VIOAR,CERVU,0,1.6,0,0,0,64,,,19.774,5.51,21,2.18,
PA,2022,3,301,nov11,3,0,12/16/21,0,4/11/22,CARHI,VIOAR,na,0.11,10/26/22,SETFA,VIOAR,CERVU,0,3.9,0,0,0,156,,,8.8115,5.44,25,2.29,
PA,2022,2,213,oct22,2,15,11/11/21,11,4/11/22,THLAR,CERVU,CARHI,4.1,10/26/22,VIOAR,SETFA,LEPCA,77.3,3.7,-0.462623522,0.37037037,3092,148,,,19.774,5.51,21,2.18,
PA,2022,1,117,oct7,1,15,10/28/21,14,4/11/22,THLAR,VERAR,CERVU,5.69,10/26/22,LEPCA,CERVU,SETFA,48.7,11.4,0.170345366,-0.185714286,1948,456,,,12.8875,5.74,20,2.39,
PA,2022,2,208,oct7,1,15,10/28/21,20,4/11/22,THLAR,VIOAR,ERPVE,2.35,10/26/22,LEPCA,VIOAR,CERVU,53.3,6.8,0.306374205,-0.358490566,2132,272,,,12.8875,5.74,20,2.39,
PA,2022,3,307,oct7,1,15,10/28/21,20,4/11/22,THLAR,CARHI,na,12.44,10/26/22,VIOAR,LEPCA,GERPU,55.6,13.1,0.319319157,-0.376190476,2224,524,,,12.8875,5.74,20,2.39,
PA,2022,3,305,nov11,3,15,12/16/21,18,4/11/22,CARHI,VIOAR,na,2.19,10/26/22,VIOAR,SETFA,GERPU,68.2,1.7,0.447312218,-0.564102564,2728,68,,,8.8115,5.44,25,2.29,
PA,2022,3,317,oct22,2,15,11/11/21,10,4/11/22,THLAR,CARHI,na,3.85,10/26/22,VIOAR,LEPCA,CERVU,65.3,0.67,0.458215673,-0.58125,2612,26.8,,,19.774,5.51,21,2.18,
PA,2022,1,104,oct22,2,15,11/11/21,26,4/11/22,THLAR,na,na,9.3,10/26/22,LEPCA,CCTLA,VIOAR,101,1.182,0.614353692,-0.848461538,4040,47.28,,,19.774,5.51,21,2.18,
PA,2022,1,112,nov11,3,15,12/16/21,15,4/11/22,na,na,na,2.25,10/26/22,VIOAR,VERAR,SETFA,68.3,0.209,0.683048281,-0.979903846,2732,8.36,,,8.8115,5.44,25,2.29,
PA,2022,2,202,nov11,3,15,12/16/21,7,4/11/22,na,na,na,1.44,10/26/22,SETFA,na,na,40.8,0.032,0.68994205,-0.9936,1632,1.28,,,8.8115,5.44,25,2.29,
PA,2022,3,315,oct22,2,30,11/11/21,25,4/11/22,THLAR,CERVU,na,16.05,10/26/22,VIOAR,CERVU,LEPCA,132.4,1.198,0.224143052,-0.25125,5296,47.92,,,19.774,5.51,21,2.18,
PA,2022,2,207,oct7,1,30,10/28/21,36,4/11/22,THLAR,VIOAR,CERVU,7.21,10/26/22,LEPCA,CERVU,VIOAR,79.8,6.6,0.320167528,-0.377358491,3192,264,,,12.8875,5.74,20,2.39,
PA,2022,2,217,oct22,2,30,11/11/21,27,4/11/22,CARHI,VERAR,na,23.53,10/26/22,CERVU,VERAR,na,137.1,0.598,0.575780725,-0.778518519,5484,23.92,,,19.774,5.51,21,2.18,
PA,2022,1,118,oct7,1,30,10/28/21,53,4/11/22,THLAR,CARHI,VIOAR,27.84,10/26/22,VIOAR,LEPCA,CERVU,149.8,0.728,0.666803205,-0.948,5992,29.12,,,12.8875,5.74,20,2.39,
PA,2022,3,303,nov11,3,30,12/16/21,8,4/11/22,VIOAR,VERSE,na,2.17,10/26/22,VIOAR,SETFA,na,53.5,0.198,0.667434817,-0.949230769,2140,7.92,,,8.8115,5.44,25,2.29,
